movieId,directors,actor1,actor2,actor3,actor4,actor5
49980,Ken Loach,Crissy Rock,Vladimir Vega,Sandie Lavelle,Mauricio Venegas,Ray Winstone
17961,Claude Chabrol,Emmanuelle Béart,François Cluzet,Nathalie Cardone,André Wilms,Marc Lavoine
18183,Alfonso Aráu,Marco Leonardi,Lumi Cavazos,Regina Torné,Ada Carrasco,Mario Iván Martínez
4476,Edward Zwick,Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond,Henry Thomas
11008,Nick Castle,Damon Wayans,Orlando Brown,Michael Ironside,Karyn Parsons,Steven Martini
47504,James Gray,Edward Furlong,Tim Roth,Moira Kelly,Vanessa Redgrave,Maximilian Schell
32325,Allison Anders,Angel Aviles,Seidy López,Jacob Vargas,Salma Hayek,Danny Trejo
43742,Glenn Gordon Caron,Warren Beatty,Annette Bening,Katharine Hepburn,Garry Shandling,Chloe Webb
28313,Stephen Gyllenhaal,Jessica Lange,Halle Berry,David Strathairn,Samuel L. Jackson,Cuba Gooding Jr.
11318,Nicholas Hytner,Nigel Hawthorne,Helen Mirren,Ian Holm,Rupert Graves,Amanda Donohoe
3036,Kenneth Branagh,Robert De Niro,Kenneth Branagh,Tom Hulce,Helena Bonham Carter,Aidan Quinn
40490,James Orr,Farrah Fawcett,Chevy Chase,Jonathan Taylor Thomas,George Wendt,David Shiner
24070,Nora Ephron,Steve Martin,Madeline Kahn,Robert Klein,Anthony LaPaglia,Juliette Lewis
8986,Richard Benjamin,Melanie Griffith,Ed Harris,Michael Patrick Carter,Malcolm McDowell,Anne Heche
10510,Les Mayfield,Richard Attenborough,Elizabeth Perkins,Dylan McDermott,J.T. Walsh,James Remar
17402,David Frankel,Sarah Jessica Parker,Antonio Banderas,Mia Farrow,Gil Bellows,Kevin Pollak
38722,Gregory Nava,Edward James Olmos,Jimmy Smits,Esai Morales,Jennifer Lopez,Jacob Vargas
8438,Marc Rocco,Christian Slater,Kevin Bacon,Gary Oldman,Embeth Davidtz,William H. Macy
11593,Robert Benton,Paul Newman,Bruce Willis,Melanie Griffith,Jessica Tandy,Dylan Walsh
1945,Michael Apted,Jodie Foster,Liam Neeson,Natasha Richardson,Richard Libertini,Robin Mullins
39310,Nick Gomez,Sharron Corley,Donald Faison,Christine Baranski,Gabriel Casseus,Heavy D
109560,Tōru Murakawa,Toru Nakamura,Chad McQueen,Mira Sorvino,Conan Lee,Andreas Katsulas
56428,Vadim Jean,Elizabeth Hurley,Craig Fairbrass,Keith Allen,Jesse Birdsall,Craig Kelly
63105,Albert Pyun,Sue Price,Chad Stahelski,Tina Cote,Earl White,Jahi J.J. Zuri
131957,Alan Jacobs,Laura San Giacomo,Michael O'Keefe,Paul Rhys,Cristi Conaway,Fisher Stevens
241,Oliver Stone,Woody Harrelson,Juliette Lewis,Robert Downey Jr.,Tommy Lee Jones,Tom Sizemore
9058,Norman Jewison,Marisa Tomei,Robert Downey Jr.,Bonnie Hunt,Joaquim de Almeida,Fisher Stevens
527,Lee Tamahori,Rena Owen,Temuera Morrison,Mamaengaroa Kerr-Bell,Julian Arahanga,Taungaroa Emile
18220,Anne Goursaud,Alyssa Milano,Johnathon Schaech,Xander Berkeley,Belinda Bauer,Camilla Belle
6950,Wolfgang Petersen,Dustin Hoffman,Rene Russo,Morgan Freeman,Kevin Spacey,Cuba Gooding Jr.
101,Luc Besson,Jean Reno,Natalie Portman,Gary Oldman,Danny Aiello,Peter Appel
63020,Mira Nair,Marisa Tomei,Alfred Molina,Anjelica Huston,Chazz Palminteri,Trini Alvarado
2307,Joshua Brand,William Baldwin,John Leguizamo,Эрика Элениак,Michael Lerner,Armin Mueller-Stahl
680,Quentin Tarantino,John Travolta,Samuel L. Jackson,Uma Thurman,Bruce Willis,Ving Rhames
41478,Mario Van Peebles,Kadeem Hardison,Bokeem Woodbine,Courtney B. Vance,Angela Bassett,Marcus Chong
25296,Ang Lee,Sihung Lung,Wang Lai,Bo Z. Wang,Deb Snyder,Fanny De Luz
40156,Antonia Bird,Linus Roache,Tom Wilkinson,Robert Carlyle,Cathy Tyson,Christine Tremarco
11450,Robert Redford,John Turturro,Rob Morrow,Ralph Fiennes,Paul Scofield,David Paymer
30304,Kayo Hatta,Youki Kudoh,Akira Takayama,Tamlyn Tomita,Cary-Hiroyuki Tagawa,Toshirō Mifune
10452,Patrice Chéreau,Isabelle Adjani,Daniel Auteuil,Jean-Hugues Anglade,Vincent Pérez,Virna Lisi
12106,Sam Raimi,Sharon Stone,Gene Hackman,Russell Crowe,Leonardo DiCaprio,Tobin Bell
161495,Peter Yates,Peter Falk,D. B. Sweeney,Julianne Moore,Ellen Burstyn,Jan Rubes
3586,Robert Altman,Marcello Mastroianni,Sophia Loren,Jean-Pierre Cassel,Chiara Mastroianni,Kim Basinger
110,Krzysztof Kieślowski,Irène Jacob,Jean-Louis Trintignant,Jean-Pierre Lorit,Frédérique Feder,Samuel Le Bihan
108,Krzysztof Kieślowski,Juliette Binoche,Benoît Régent,Florence Pernel,Charlotte Véry,Hélène Vincent
109,Krzysztof Kieślowski,Zbigniew Zamachowski,Julie Delpy,Janusz Gajos,Jerzy Stuhr,Aleksander Bardini
159185,He Ping,Ning Jing,Wu Gang,,,
36357,Fred Gerber,Leslie Nielsen,Christopher Lloyd,Matt McCoy,Sherry Miller,Amos Crawley
92769,George Mihalka,Darlanne Fluegel,James Brolin,Martin Neufeld,Denise Crosby,M. Emmet Walsh
28033,Harold Ramis,Al Franken,Laura San Giacomo,Vincent D'Onofrio,Shirley Knight,Harris Yulin
22586,Richard Rich,Michelle Nicastro,Jack Palance,Howard McGillin,John Cleese,Steven Wright
14334,John Sayles,Jeni Courtney,Eileen Colgan,Mick Lally,John Lynch,Pat Slowey
2636,Luis Llosa,Sylvester Stallone,Sharon Stone,James Woods,Rod Steiger,Eric Roberts
2164,Roland Emmerich,Kurt Russell,James Spader,Jaye Davidson,Viveca Lindfors,Alexis Cruz
11395,John Pasquin,Tim Allen,Judge Reinhold,Wendy Crewson,David Krumholtz,Peter Boyle
278,Frank Darabont,Tim Robbins,Morgan Freeman,Bob Gunton,Clancy Brown,Mark Rolston
9905,Danny Boyle,Kerry Fox,Christopher Eccleston,Ewan McGregor,Ken Stott,Keith Allen
87078,David Siegel,Dennis Haysbert,Michael Harris,Mel Harris,Dina Merrill,Sab Shimono
12527,Juan Carlos Tabío,Jorge Perugorría,Vladimir Cruz,Mirta Ibarra,Francisco Gattorno,Joel Angelino
20306,George Huang,Kevin Spacey,Frank Whaley,Michelle Forbes,Benicio del Toro,T.E. Russell
36614,Geoff Burton,Jack Thompson,John Polson,Deborah Kennedy,Joss Moroney,Mitch Mathews
27993,Kelly Makin,Matt Frewer,Valerie Mahaffey,Lawrence Dane,Tommy Chong,Jeremy Renner
31439,Zhang Yimou,Ge You,Gong Li,Niu Ben,Jiang Wu,Huang Zong Luo
9067,Rachel Talalay,Lori Petty,Ice-T,Naomi Watts,Malcolm McDowell,Iggy Pop
9059,Ernest R. Dickerson,Billy Zane,William Sadler,Jada Pinkett Smith,Brenda Bakke,CCH Pounder
193,David Carson,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn
25066,Rusty Cundieff,Clarence Williams III,Corbin Bernsen,David Alan Grier,Wings Hauser,Duane Whitaker
46797,Brian Gilbert,Willem Dafoe,Miranda Richardson,Rosemary Harris,Tim Dutton,Geoffrey Bayldon
12122,John Carpenter,Christopher Reeve,Kirstie Alley,Linda Kozlowski,Michael Paré,Meredith Salenger
11381,Peter Segal,Chris Farley,David Spade,Brian Dennehy,Bo Derek,Julie Warner
32636,Louis Malle,Wallace Shawn,Julianne Moore,Larry Pine,Brooke Smith,George Gaynes
36141,Steven Soderbergh,Peter Gallagher,Alison Elliott,William Fichtner,Adam Trese,Joe Don Baker
95963,Preston A. Whitmore II,Allen Payne,Eddie Griffin,Joe Morton,Vonte Sweet,Roger Floyd
1587,Lasse Hallström,Johnny Depp,Leonardo DiCaprio,Juliette Lewis,Darlene Cates,Mary Steenburgen
9271,Brett Leonard,Denzel Washington,Russell Crowe,Kelly Lynch,William Forsythe,Stephen Spinella
2064,Jon Turteltaub,Sandra Bullock,Bill Pullman,Peter Gallagher,Peter Boyle,Jack Warden
19855,Jon Avnet,Elijah Wood,Kevin Costner,Mare Winningham,Lexi Randall,LaToya Chisholm
60855,Mina Shum,Sandra Oh,Stephen Chang,Alannah Ong,Donald Fong,Frances You
236,P.J. Hogan,Toni Collette,Bill Hunter,Rachel Griffiths,Sophie Lee,Roz Hammond
48287,Melanie Mayron,Schuyler Fisk,Bre Blair,Rachael Leigh Cook,Larisa Oleynik,Zelda Harris
3049,Tom Shadyac,Jim Carrey,Sean Young,Courteney Cox,Tone Loc,Dan Marino
2759,Stephan Elliott,Terence Stamp,Hugo Weaving,Guy Pearce,Bill Hunter,Sarah Chadwick
12635,Iain Softley,Stephen Dorff,Ian Hart,Sheryl Lee,Gary Bakewell,Chris O'Neill
10497,Roman Polanski,Hugh Grant,Kristin Scott Thomas,Emmanuelle Seigner,Peter Coyote,Victor Banerjee
11382,Woody Allen,John Cusack,Dianne Wiest,Jennifer Tilly,Chazz Palminteri,Mary-Louise Parker
9331,Phillip Noyce,Harrison Ford,Willem Dafoe,Anne Archer,Joaquim de Almeida,Henry Czerny
10731,Joel Schumacher,Susan Sarandon,Tommy Lee Jones,Mary-Louise Parker,Anthony LaPaglia,Bradley Whitford
10464,Jessie Nelson,Whoopi Goldberg,Ray Liotta,Tina Majorino,Joan Cusack,Larry Miller
34152,Spike Lee,Alfre Woodard,Delroy Lindo,David Patrick Kelly,Zelda Harris,Carlton Williams
9495,Alex Proyas,Brandon Lee,Rochelle Davis,Ernie Hudson,Michael Wincott,Bai Ling
29973,Ron Shelton,Tommy Lee Jones,Robert Wuhl,Lolita Davidovich,Ned Bellamy,
888,Brian Levant,John Goodman,Elizabeth Perkins,Rick Moranis,Rosie O'Donnell,Kyle MacLachlan
13,Robert Zemeckis,Tom Hanks,Robin Wright,Gary Sinise,Mykelti Williamson,Sally Field
712,Mike Newell,Hugh Grant,Andie MacDowell,James Fleet,Simon Callow,John Hannah
16295,John Singleton,Omar Epps,Kristy Swanson,Michael Rapaport,Jennifer Connelly,Ice Cube
48992,Darnell Martin,Lauren Vélez,Jon Seda,Tomas Melly,Desiree Casado,Isaiah Garcia
10879,Charles Shyer,Nick Nolte,Saul Rubinek,James Rebhorn,Julia Roberts,Robert Loggia
10660,Andrew Bergman,Nicolas Cage,Bridget Fonda,Rosie Perez,Wendell Pierce,Isaac Hayes
10714,Stephen Sommers,Jason Scott Lee,Cary Elwes,Lena Headey,Sam Neill,John Cleese
41647,Ray Müller,Leni Riefenstahl,Marlene Dietrich,Walter Frentz,Horst Kettner,Ray Müller
8587,Rob Minkoff,Jonathan Taylor Thomas,Matthew Broderick,James Earl Jones,Jeremy Irons,Moira Kelly
1689,Bernardo Bertolucci,Keanu Reeves,Bridget Fonda,Chris Isaak,Ruocheng Ying,Alex Wiesendanger
11596,Wes Craven,Heather Langenkamp,Robert Englund,Miko Hughes,Wes Craven,David Newsom
854,Chuck Russell,Jim Carrey,Cameron Diaz,Nancy Fish,Tim Bagley,Johnny Williams
9359,Richard Donner,Mel Gibson,Jodie Foster,James Garner,Graham Greene,Alfred Molina
23333,Alan Rudolph,Jennifer Jason Leigh,Campbell Scott,Matthew Broderick,Gwyneth Paltrow,Jennifer Beals
36593,Peter Segal,Leslie Nielsen,Priscilla Presley,George Kennedy,O.J. Simpson,Fred Ward
12280,Ron Howard,Michael Keaton,Robert Duvall,Glenn Close,Marisa Tomei,Randy Quaid
2788,Ben Stiller,Winona Ryder,Ben Stiller,Janeane Garofalo,Steve Zahn,Ethan Hawke
10427,John Dahl,Nicolas Cage,Dennis Hopper,Lara Flynn Boyle,J.T. Walsh,Timothy Carhart
11011,Donald Petrie,Macaulay Culkin,John Larroquette,Edward Herrmann,Christine Ebersole,Michael Maccarone
49803,Robert Allan Ackerman,Susan Sarandon,Nick Stahl,Sam Shepard,Marcia Gay Harden,Robert Sean Leonard
8987,Curtis Hanson,Meryl Streep,David Strathairn,Kevin Bacon,Benjamin Bratt,John C. Reilly
1637,Jan de Bont,Keanu Reeves,Dennis Hopper,Sandra Bullock,Joe Morton,Jeff Daniels
15128,Ron Underwood,Michael Keaton,Geena Davis,Christopher Reeve,Bonnie Bedelia,Ernie Hudson
8831,Peter Hyams,Jean-Claude Van Damme,Mia Sara,Ron Silver,Bruce McGill,Gloria Reuben
36955,James Cameron,Arnold Schwarzenegger,Jamie Lee Curtis,Tom Arnold,Bill Paxton,Tia Carrere
10449,Luis Mandoki,Andy García,Meg Ryan,Ellen Burstyn,Tina Majorino,Philip Seymour Hoffman
10395,Mike Nichols,Jack Nicholson,Christopher Plummer,James Spader,Michelle Pfeiffer,Kate Nelligan
12160,Lawrence Kasdan,Kevin Costner,Dennis Quaid,Gene Hackman,David Andrews,Linden Ashby
40480,Damian Harris,Laurence Fishburne,Ellen Barkin,Frank Langella,Michael Beach,David Ogden Stiers
52038,Suri Krishnamma,Albert Finney,Brenda Fricker,Michael Gambon,Tara Fitzgerald,Rufus Sewell
29444,Jefery Levy,Stephen Dorff,Reese Witherspoon,Jake Busey,Joey Lauren Adams,Pamela Gidley
26352,Keenen Ivory Wayans,Keenen Ivory Wayans,Charles S. Dutton,Jada Pinkett Smith,Salli Richardson-Whitfield,Andrew Divoff
39953,Raoul O'Connell,James Andrews,Mary Beth Aylesworth,Mike Barbour,Steve Bilich,Wendy Brokaw
41580,Yves Angelo,Gérard Depardieu,Fanny Ardant,Fabrice Luchini,André Dussollier,Eric Elmosnino
315,Russ Meyer,Tura Satana,Haji,Lori Williams,Sue Bernard,Stuart Lancaster
22067,Doug McHenry,Allen Payne,Jada Pinkett Smith,Bokeem Woodbine,Eddie Griffin,Suzzanne Douglas
18242,Dave Borthwick,Nick Upton,Deborah Collard,Frank Passingham,,
11667,Steven E. de Souza,Jean-Claude Van Damme,Raúl Juliá,Ming-Na Wen,Дэмиан Чапа,Kylie Minogue
32502,Wallace Wolodarsky,Michael J. Fox,Jason Priestley,Kimberly Williams-Paisley,Janeane Garofalo,Robert Loggia
267188,Michael A. Nickles,Michael A. Nickles,Adam Ant,Heather Graham,Jessica Hamilton,Jack Kehler
28732,Paul Warner,Steve Alden,David Arquette,Stephen Baldwin,Mickey Rourke,Sheryl Lee
75555,Vincent Robert,Eddie Bowz,Heather Medway,Ann Turkel,Vince Edwards,Darin Heames
278939,Lucas Platt,Эрика Элениак,William McNamara,Michael Lerner,Bud Cort,Ed Lauter
291731,Ross Kagan Marks,Blythe Danner,Frank Whaley,Sheryl Lee,Danny Nucci,Bruce Davison
226229,Paul Williams,Edward James Olmos,Sean Young,James Andronica,Tony King,
203119,Robert Wuhl,Robert Wuhl,Tom Selleck,Joe Piscopo,Dina Merrill,Catherine Kellner
172923,Roberto Sneider,Damián Alcázar,Pedro Armendáriz Jr.,Dolores Heredia,José Carlos Ruiz,
316098,Jefri Aalmuhammed,Roscoe Lee Browne,,,,
8011,Andrew Morahan,Christopher Lambert,Mario Van Peebles,Deborah Kara Unger,Mako,Martin Neufeld
171857,Michael Corrente,Nicholas Turturro,Anthony DeSando,Libby Langdon,,
2654,John Carpenter,Sam Neill,Julie Carmen,Jürgen Prochnow,David Warner,Peter Jason
18069,John G. Avildsen,Luke Perry,Stephen Baldwin,Cynthia Geary,James Rebhorn,Carrie Snodgress
19092,Jeff Pollack,Duane Martin,Tupac Amaru Shakur,Bernie Mac,Marlon Wayans,Leon Robinson
2758,Barry Sonnenfeld,Raúl Juliá,Anjelica Huston,Christopher Lloyd,Christina Ricci,Joan Cusack
38129,Thomas Schlamme,Martin Lawrence,,,,
10436,Martin Scorsese,Daniel Day-Lewis,Michelle Pfeiffer,Winona Ryder,Alexis Smith,Geraldine Chaplin
13595,Michael Lehmann,Brendan Fraser,Steve Buscemi,Adam Sandler,Chris Farley,Judd Nelson
46094,Paul Michael Glaser,Kevin Bacon,Charles Gitonga Maina,Yolanda Vazquez,Mabutho 'Kid' Sithole,Sean McCann
9409,John Badham,Richard Dreyfuss,Emilio Estevez,Rosie O'Donnell,Dennis Farina,Miguel Ferrer
11853,Jonathan Kaplan,Madeleine Stowe,Mary Stuart Masterson,Andie MacDowell,Drew Barrymore,James Russo
16771,Whit Stillman,Taylor Nichols,Chris Eigeman,Mira Sorvino,Tushka Bergen,Pep Munné
46924,Bill Forsyth,Robin Williams,Maudie Johnson,Max Johnson,Robert Carlyle,Irvine Allen
11041,Penelope Spheeris,Jim Varney,Diedrich Bader,Эрика Элениак,Cloris Leachman,Lily Tomlin
306,John Landis,Eddie Murphy,Judge Reinhold,Héctor Elizondo,Gilbert R. Hill,Timothy Carhart
14522,Caroline Thompson,Alan Cumming,Sean Bean,David Thewlis,Jim Carter,Peter Davison
26203,Michael Apted,Madeleine Stowe,Aidan Quinn,James Remar,Peter Friedman,Bruce A. Young
178,Stephen Hopkins,Jeff Bridges,Tommy Lee Jones,Suzy Amis,Lloyd Bridges,Forest Whitaker
19819,William Friedkin,Nick Nolte,Shaquille O'Neal,Mary McDonnell,J.T. Walsh,Ed O'Neill
57834,Tony Richardson,Jessica Lange,Tommy Lee Jones,Powers Boothe,Carrie Snodgress,Amy Locane
4722,Abel Ferrara,Gabrielle Anwar,Terry Kinney,Billy Wirth,Christine Elise,Forest Whitaker
18215,Jennifer Chambers Lynch,Julian Sands,Sherilyn Fenn,Bill Paxton,Kurtwood Smith,Art Garfunkel
1607,Robert De Niro,Robert De Niro,Chazz Palminteri,Lillo Brancato,Francis Capra,Taral Hicks
26391,Adam Resnick,Chris Elliott,Ritch Brinkley,James Gammon,Brian Doyle-Murray,Brion James
117553,John Whitesell,Jason Priestley,Gabriel Olds,Jerry O'Connell,Joe Pantoliano,Steve Railsback
6075,Brian De Palma,Al Pacino,Sean Penn,Penelope Ann Miller,John Leguizamo,Ingrid Rogers
11310,Paul Weiland,Billy Crystal,Daniel Stern,Jon Lovitz,Jack Palance,Patricia Wettig
18658,Mick Jackson,Dana Carvey,Valeria Golino,James Earl Jones,Kevin Pollak,Michael Gambon
9350,Renny Harlin,Sylvester Stallone,John Lithgow,Michael Rooker,Janine Turner,Rex Linn
9612,Steve Barron,Robert Knott,Dan Aykroyd,Jane Curtin,Sinbad,Phil Hartman
2124,Richard Rush,Bruce Willis,Jane March,Rubén Blades,Lesley Ann Warren,Scott Bakula
26261,Michael Ritchie,Chevy Chase,Jack Palance,Dianne Wiest,Robert Davi,David Barry Gray
19176,Gregg Champion,Woody Harrelson,Kiefer Sutherland,Dylan McDermott,Ernie Hudson,Marg Helgenberger
49299,Abel Ferrara,Harvey Keitel,Madonna,James Russo,Nancy Ferrara,Reilly Murphy
11566,Ivan Reitman,Kevin Kline,Sigourney Weaver,Frank Langella,Kevin Dunn,Ving Rhames
9571,Richard Linklater,Jason London,Rory Cochrane,Wiley Wiggins,Sasha Jenson,Michelle Burke
9739,Marco Brambilla,Sylvester Stallone,Wesley Snipes,Sandra Bullock,Nigel Hawthorne,Benjamin Bratt
34444,Gus Van Sant,Uma Thurman,Lorraine Bracco,Pat Morita,Angie Dickinson,Keanu Reeves
26141,Carl Reiner,Armand Assante,Sherilyn Fenn,Kate Nelligan,Sean Young,Christopher McDonald
10997,Chen Kaige,Leslie Cheung,Gong Li,Zhang Fengyi,Jiang Wenli,Ge You
50463,Donald Petrie,Harley Jane Kozak,Elizabeth McGovern,Bill Pullman,Brad Pitt,Ken Wahl
10443,Peter Weir,Jeff Bridges,Isabella Rossellini,Rosie Perez,Tom Hulce,John Turturro
20239,Rusty Cundieff,Larry B. Scott,Mark Christopher Lawrence,Rusty Cundieff,Kasi Lemmons,G. Smokey Campbell
16297,Alek Keshishian,Joe Pesci,Brendan Fraser,Moira Kelly,Patrick Dempsey,Josh Hamilton
18551,Steve Kloves,Meg Ryan,Dennis Quaid,James Caan,Gwyneth Paltrow,Julia McNeal
25440,John Irvin,Mia Farrow,Jim Broadbent,Natasha Richardson,Adrian Dunbar,Joan Plowright
9024,Barry Sonnenfeld,Michael J. Fox,Gabrielle Anwar,Anthony Higgins,Fyvush Finkel,Sandra Reaves-Phillips
37233,Sydney Pollack,Tom Cruise,Jeanne Tripplehorn,Gene Hackman,Holly Hunter,Ed Harris
1634,Simon Wincer,Jason James Richter,Lori Petty,August Schellenberg,Michael Madsen,Jayne Atkinson
13815,Boaz Yakin,Sean Nelson,Giancarlo Esposito,Samuel L. Jackson,N'Bushe Wright,Ron Brice
5503,Andrew Davis,Harrison Ford,Tommy Lee Jones,Sela Ward,Julianne Moore,Joe Pantoliano
35588,Walter Hill,Jason Patric,Wes Studi,Gene Hackman,Robert Duvall,Matt Damon
2087,Roger Donaldson,Alec Baldwin,Kim Basinger,Michael Madsen,James Woods,David Morse
41579,Howard Deutch,Macaulay Culkin,Ted Danson,Glenne Headly,Saul Rubinek,Seth Smith
18620,Rose Troche,Guinevere Turner,V.S. Brodie,T. Wendy McMillan,Migdalia Melendez,Anastasia Sharp
41006,Bruce Beresford,Colin Friels,Sean Connery,John Lithgow,Diana Rigg,Joanne Whalley
4916,Sidney Lumet,Rebecca De Mornay,Don Johnson,Dana Ivey,Stephen Lang,Jack Warden
2019,John Woo,Jean-Claude Van Damme,Arnold Vosloo,Lance Henriksen,Yancy Butler,Sven-Ole Thorsen
31642,Oliver Stone,Tommy Lee Jones,Robert John Burke,Timothy Carhart,Tim Guinee,Hiep Thi Le
9255,Jim Abrahams,Charlie Sheen,Lloyd Bridges,Valeria Golino,Richard Crenna,Rowan Atkinson
26271,Julianna Lavin,Dana Delany,Kim Cattrall,Cynthia Stevenson,Laila Robins,Lora Zane
10612,Christopher Monger,Hugh Grant,Tara Fitzgerald,Colm Meaney,Ian McNeice,Ian Hart
2259,Bille August,Meryl Streep,Glenn Close,Jeremy Irons,Winona Ryder,Antonio Banderas
16097,Eric Meza,Bernie Mac,Chris Tucker,Christopher Reid,Christopher Martin,Angela Means
11934,Joel Coen,Tim Robbins,Jennifer Jason Leigh,Paul Newman,Charles Durning,John Mahoney
106143,James L. Brooks,Nick Nolte,Woody Harrelson,Albert Brooks,Anne Heche,Julie Kavner
12475,"Daniel Petrie, Jr.",Pauly Shore,Andy Dick,Lori Petty,David Alan Grier,Esai Morales
9386,Wolfgang Petersen,Clint Eastwood,Rene Russo,John Malkovich,Dylan McDermott,Gary Cole
7984,Jim Sheridan,Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,John Lynch,Corin Redgrave
59930,Matty Rich,Larenz Tate,Joe Morton,Suzzanne Douglas,Glynn Turman,Vanessa Bell Calloway
15765,Brian Gibson,Angela Bassett,Laurence Fishburne,Vanessa Bell Calloway,Rae'Ven Larrymore Kelly,Virginia Capers
31643,Barry Levinson,Joe Pesci,Christian Slater,Victoria Abril,Harrison Ford,Barry Levinson
6,Stephen Hopkins,Emilio Estevez,Cuba Gooding Jr.,Denis Leary,Jeremy Piven,Peter Greene
329,Steven Spielberg,Sam Neill,Laura Dern,Jeff Goldblum,Richard Attenborough,Bob Peck
10909,Dominic Sena,Brad Pitt,David Duchovny,Juliette Lewis,Michelle Forbes,Sierra Pecheur
507,Roger Avary,Eric Stoltz,Julie Delpy,Jean-Hugues Anglade,Tai Thai,Bruce Ramsay
34024,Steven Soderbergh,Jesse Bradford,Jeroen Krabbé,Lisa Eichhorn,Karen Allen,Spalding Gray
29918,Daniel Petrie,Tom Guiry,Helen Slater,Jon Tenney,Brittany Boyd,Frederic Forrest
9593,John McTiernan,Arnold Schwarzenegger,F. Murray Abraham,Art Carney,Charles Dance,Frank McRae
42580,James Lapine,Michael J. Fox,Christina Vidal,Nathan Lane,Victor Garber,David Krumholtz
22317,Greg Coote,Paul Hogan,Beverly D'Angelo,Cuba Gooding Jr.,Pat Hingle,Richard Riehle
1413,David Cronenberg,Jeremy Irons,John Lone,Barbara Sukowa,Ian Richardson,Annabel Leventon
12121,Richard Benjamin,Whoopi Goldberg,Ted Danson,Nia Long,Will Smith,Jennifer Tilly
2246,Harold Becker,Alec Baldwin,Nicole Kidman,Bill Pullman,Bebe Neuwirth,George C. Scott
10502,Mel Gibson,Mel Gibson,Nick Stahl,Margaret Whitton,Fay Masterson,Gaby Hoffmann
10440,Woody Allen,Woody Allen,Diane Keaton,Jerry Adler,Alan Alda,Anjelica Huston
9516,Allen Hughes,Tyrin Turner,Larenz Tate,Glenn Plummer,Jada Pinkett Smith,Samuel L. Jackson
2320,Stuart Baird,Kurt Russell,Steven Seagal,Halle Berry,John Leguizamo,Oliver Platt
5879,Nagisa Ōshima,Eiko Matsuda,Tatsuya Fuji,Aoi Nakajima,Yasuko Matsui,Meika Seri
83718,Tom Noonan,Karen Sillas,Tom Noonan,,,
11971,Kenneth Branagh,Kenneth Branagh,Richard Briers,Michael Keaton,Robert Sean Leonard,Keanu Reeves
2625,Mike Figgis,Richard Gere,Lena Olin,Anne Bancroft,Tom Irwin,Delroy Lindo
31911,Anthony Minghella,Matt Dillon,Annabella Sciorra,Mary-Louise Parker,William Hurt,
788,Chris Columbus,Robin Williams,Sally Field,Pierce Brosnan,Harvey Fierstein,Polly Holliday
21450,Mike Leigh,David Thewlis,Lesley Sharp,Katrin Cartlidge,Greg Cruttwell,Claire Skinner
11231,Christopher Cain,Pat Morita,Hilary Swank,Michael Ironside,Constance Towers,Chris Conrad
41588,Michael Tolkin,Peter Weller,Judy Davis,Patrick Bauchau,Adam West,Paula Marshall
10447,Martin Campbell,Ray Liotta,Lance Henriksen,Stuart Wilson,Kevin Dillon,Kevin J. O'Connor
31586,Rob Reiner,Elijah Wood,Jason Alexander,Julia Louis-Dreyfus,Jon Lovitz,Bruce Willis
9300,Sally Potter,Tilda Swinton,Billy Zane,Lothaire Bluteau,John Wood,Charlotte Valandrey
9559,Clint Eastwood,Kevin Costner,Clint Eastwood,Laura Dern,T.J. Lowther,Bradley Whitford
